Source,Filename,Oorzaak,Gevolg,Citaat
open_overheid,11,Hybride dreigingen ondermijnen de democratische rechtsorde.,Afhankelijkheid van andere geopolitieke spelers kan toenemen door hybride dreigingen.,Als gevolg van de toenemende hybride dreigingen neemt ook de behoefte toe om ongewenste afhankelijkheden van andere geopolitieke spelers te verminderen.
open_overheid,11,Hybride dreigingen ondermijnen de democratische rechtsorde.,Schuivende geopolitieke machtsverhoudingen beïnvloeden de veiligheidssituatie.,Als gevolg van schuivende geopolitieke machtsverhoudingen en toegenomen geopolitieke rivaliteit hebben Nederland en zijn bondgenoten in toenemende mate te maken met hybride dreigingen.
open_overheid,11,Cyberaanvallen zijn een sterke destabiliserende factor.,Schuivende geopolitieke machtsverhoudingen beïnvloeden de veiligheidssituatie.,Hybride dreigingen in de vorm van bijvoorbeeld cyberaanvallen en de beïnvloeding van democratische processen zijn echter een sterke destabiliserende factor geworden die de veiligheidssituatie in de wereld negatief beïnvloed.
open_overheid,12,Afnemende economische openheid door geopolitieke spanningen.,Ondermijning van democratische processen door staten.,"Een eerste gevolg is toenemende spanningen tussen grote mogendheden, met name tussen China en de VS en tussen Rusland en het westen. Landen richten zich onder meer op ondermijning van democratische processen."
open_overheid,12,Verhoogde kwetsbaarheid voor spionage en sabotage door digitalisering.,Verlies van gevoelige informatie door digitale diefstal.,"Ten tweede zijn bestaande bedrijven die beschikken over gevoelige informatie kwetsbaarder voor diefstal, nu informatie steeds vaker digitaal wordt bewaard."
open_overheid,13,De zoönotische dreiging van het vogelgriepvirus kan ziekte bij mensen veroorzaken.,Aviaire influenza vormt een nieuwe bedreiging voor de volksgezondheid in Europa.,"Dat klopt, maar het risico is zeer beperkt. Besmetting van mensen met de voorkomende stammen van vogelgriep gebeurt op dit moment alleen door direct en intensief contact met besmette dieren, bijvoorbeeld in Europa door onvoldoende bescherming bij ruiming van besmette bedrijven of intensief samenleven met besmette dieren."
open_overheid,13,Voortdurend optredende veranderingen in het vogelgriepvirus.,De mogelijkheid van transmissie van het vogelgriepvirus van vogels naar zoogdieren.,"De auteurs verbonden aan de ECDC, EFSA en het Europees referentie laboratorium wijzen op (1) de mogelijkheid van transmissie van vogels naar mensen, (2) transmissie van vogels naar zoogdieren, (3) vondsten van virussen met mutaties en (4) voortdurend optredende veranderingen in het virus."
open_overheid,16,Desinformatie ondermijnt de democratie.,Heimelijke beïnvloeding van de publieke opinie door statelijke actoren.,De verspreiding van desinformatie met als doel de democratische rechtsorde te ondermijnen en destabiliseren is een reële dreiging.
open_overheid,16,Heimelijke beïnvloeding van de publieke opinie door statelijke actoren.,Desinformatie ondermijnt de democratie.,De inzet van het kabinet is daarbij gericht op het tegengaan van heimelijke beïnvloeding van de publieke opinie door statelijke actoren.
open_overheid,16,Manipulatie van beeld en geluid door nieuwe technologie zoals artificiële intelligentie.,Onzekerheid over de betrouwbaarheid van informatie op internet.,Het kunnen onderscheiden wat echt is en wat nep is zal daardoor moeilijker worden.
open_overheid,18,De wereldwijde toename van vrouwelijke genitale verminking heeft impact op de situatie in Nederland.,Er is een gebrek aan preventieve maatregelen tegen vrouwelijke genitale verminking.,"Welke impact heeft dit op de situatie in Nederland, en ziet u hier een reden in om extra preventieve maatregelen te nemen?"
open_overheid,20,De jihadistische dreiging blijft de voornaamste terroristische dreiging tegen Nederland.,De dreiging van aanslagen is nog steeds reëel.,De jihadistische dreiging blijft de voornaamste terroristische dreiging tegen Nederland. [...] De dreiging van aanslagen is nog steeds reëel.
open_overheid,21,De dreiging van terroristische aanslagen door ISIS.,De aanhoudende hoge dreiging van jihadisme in Europa.,De oorlog in Gaza is een belangrijke aanjagende factor voor de jihadis>sche dreiging in Europa.
open_overheid,21,De snelle online radicalisering van jongeren neemt toe.,De dreiging van alleenhandelende daders geïnspireerd door ISIS.,"Wat de jihadis>sche jongeren betrekt, zij komen online relatief eenvoudig in contact met leden van ISIS die hen proberen te s>muleren tot een uitreis of een aanslag."
open_overheid,21,De radicalisering van jongeren tot jihadisten.,De dreiging van terroristische aanslagen door ISIS.,Jihadistische jongeren komen online relatief eenvoudig in contact met ISIS-leden die hen proberen aan te zetten tot een aanslag.
open_overheid,21,De actiebereidheid van extremistische groepen.,De geweldsdreiging van soevereinen in Nederland.,Ondanks de arrestaties gaat er nog steeds een geweldsdreiging uit van de kleine groep geweldsbereide soevereinen.
open_overheid,24,Digitale aanvallen op niet-vitale aanbieders.,Maatschappelijke gevolgen door gebrek aan informatie.,Er is in toenemende mate sprake van (geslaagde) digitale aanvallen op andere aanbieders. 
open_overheid,24,Onvoldoende informatievoorziening aan aanbieders.,Risico op succesvolle installatie van gijzelsoftware.,"Als dreigings- of incidentinformatie over de netwerk- en informatiesystemen van deze andere aanbieders bij hen terecht was gekomen, dan hadden deze nadelige gevolgen mogelijk kunnen worden voorkomen of had de impact van deze aanvallen mogelijk kunnen worden beperkt."
open_overheid,24,Onvoldoende informatievoorziening aan aanbieders.,Risico op onvoldoende vertrouwelijke omgang met gegevens.,"Indien die informatie niet bij andere aanbieders bekend raakt, kan dit tot gevolg hebben dat één of meer van hun netwerk- en informatiesystemen kwetsbaar blijven."
open_overheid,24,Kwetsbaarheid van netwerk- en informatiesystemen.,Risico op succesvolle installatie van gijzelsoftware.,Hierdoor bestaat een vergroot risico op bijvoorbeeld het door derden succesvol installeren van gijzelsoftware (ransomware) waarmee bestanden worden versleuteld.
open_overheid,24,Kwetsbaarheid van netwerk- en informatiesystemen.,Binnendringen van systemen door derden.,Een ander risico is bijvoorbeeld het door derden binnendringen van de systemen om kennis te nemen van de daarin aanwezige gegevens of om deze te wijzigen.
open_overheid,24,Onvoldoende technische en organisatorische beveiligingsmaatregelen bij organisaties.,Risico op continuïteit van dienstverlening van aanbieders.,Dit heeft als nadelig maatschappelijk gevolg dat de beschikbaarheid of betrouwbaarheid van hun netwerk- en informatiesystemen en daarmee de continuïteit van de dienstverlening van die andere aanbieders in gevaar komt.
open_overheid,28,Vertraging in de verspreiding van dreigings- en incidentinformatie.,Risico op digitale dreigingen door gebrek aan informatie.,"De inwerkingtreding van deze wet op een eerder moment dan 1 januari 2023 kan namelijk zulke ongewenste private of publieke nadelen voorkomen. Met een eerdere inwerkingtredingsdatum kan dreigings- en incidentinformatie immers eerder bij partijen belanden, waarmee zij digitale dreigingen kunnen voorkomen en de gevolgen van digitale incidenten kunnen beperken."
open_overheid,29,De militaire dreiging van Rusland voor Nederland.,De hybride dreiging van Rusland tegen het democratische proces in het Westen.,"In het jaarverslag 2023 van de MIVD staat nadrukkelijk dat de grootschalige Russische invasie van Oekraïne aantoont dat dreigingen kunnen omslaan in militair geweld met verstrekkende gevolgen, ook op het Europees continent."
open_overheid,29,De hybride dreiging van Rusland tegen het democratische proces in het Westen.,De militaire dreiging van Rusland voor Nederland.,Rusland probeert de Europese veiligheidsstructuren ingrijpend te wijzigen door de NAVO en de EU te ondermijnen.
open_overheid,29,De hybride dreiging van China op het gebied van spionage.,Digitale sabotage met grote impact op de Nederlandse samenleving.,"De AIVD en de MIVD zagen in 2023 verschillende buitenlandse cyberoperaties, waaronder Russische en Chinese, die gericht waren tegen Europese en NAVO-bondgenootschappelijke doelwitten."
open_overheid,29,De hybride dreiging van Rusland tegen het democratische proces in het Westen.,De dreiging van fysieke sabotage van vitale infrastructuur.,Dit zorgt in het beste geval voor een aanhoudende financiële en/of materiële inzet van het Westen.
open_overheid,30,Koranvernielingen hebben Nederland op de radar van jihadistische organisaties gezet.,Nederland wordt expliciet genoemd als doelwit door jihadistische groeperingen.,Als gevolg van recente koranvernielingen in ons land (zie kader Koranvernielingen in Nederland en Zweden) is Nederland echter nog nadrukkelijker in beeld gekomen.
open_overheid,30,Koranvernielingen hebben Nederland op de radar van jihadistische organisaties gezet.,De terroristische dreiging vanuit jihadistische organisaties is toegenomen.,"Verscheidene pro-ISIS kanalen hebben via sociale media opgeroepen tot vergeldingsacties tegen westerse landen, waaronder expliciet Zweden en in mindere mate Nederland."
open_overheid,30,De aanwezigheid van ISIS-aanhangers in Europa vergroot de kans op aanslagen.,De terroristische dreiging vanuit jihadistische organisaties is toegenomen.,In Europa en in Nederland verblijven ISIS-aanhangers die onderdeel uitmaken van transnationale jihadistische netwerken. Zij hebben de intentie om in Europa aanslagen te plegen.
open_overheid,30,"De Afghaanse tak van ISIS, ISKP, vormt een groeiende terroristische dreiging richting het Westen.",Aanslagen vanuit rechts-extremistische hoek zijn voorstelbaar.,"Na de machtsovername door de Taliban in augustus 2021 heeft de Afghaanse tak van ISIS, Islamitische Staat Khorasan Provincie (ISKP), aan kracht gewonnen."
open_overheid,31,Recente koranvernielingen hebben Nederland nadrukkelijker op de radar van jihadistische organisaties gezet.,Nederland wordt expliciet genoemd als doelwit door terroristische groeperingen.,Als gevolg van recente koranvernielingen in ons land is Nederland echter nog nadrukkelijker in beeld gekomen.
open_overheid,31,Koranvernielingen veroorzaken woede en demonstraties in islamitische landen.,Recente koranvernielingen hebben Nederland nadrukkelijker op de radar van jihadistische organisaties gezet.,In verscheidene islamitische landen hebben de koranvernielingen geleid tot boze reacties en demonstraties tegen onder meer Zweden en Nederland.
open_overheid,31,De lokale ISIS-tak in Afghanistan vormt een groeiende terroristische dreiging richting het Westen.,Afghanistan kan opnieuw een vrijhaven worden voor terroristische activiteiten gericht tegen het Westen.,Er bestaan daardoor grote zorgen dat Afghanistan opnieuw een vrijhaven wordt voor terroristische activiteiten gericht tegen het Westen.
open_overheid,31,Anti-institutioneel extremisme kan de democratische rechtsorde ondermijnen.,Er is een beperkte geweldsdreiging van anti-institutioneel extremisme op korte termijn.,Op korte termijn is er sprake van een beperkte geweldsdreiging.
open_overheid,34,Radicalisering van individuen in Nederland.,Dreiging van jihadistische gedetineerden na vrijlating.,"momenteel zijn er geen concrete aanwijzingen dat personen in Nederland een aanslag voorbereiden, maar dit is wel voorstelbaar."
open_overheid,37,Bedreiging van personen met een publieke functie.,Negatieve gevolgen voor het welzijn van bedreigde personen en hun naasten.,Bedreiging kan negatieve gevolgen hebben voor het welzijn van zowel de bedreigde persoon als diens naasten.
open_overheid,37,Agressie en intimidatie onder togaberoepen.,Bovengemiddeld aantal bedreigingen voor officieren van justitie.,Bedreiging en intimidatie vormen ook een probleem onder togaberoepen.
open_overheid,37,Bedreiging van personen met een publieke functie.,Verhoogd angstgevoel bij advocaten en rechters door bedreiging.,Internationale literatuur laat respectievelijk zien dat advocaten en rechters een verhoogd angstgevoel ervaren en waakzaamheid bij zichzelf constateren als gevolg van bedreiging.
open_overheid,37,Toename van aandacht en dreiging naar advocaten en rechters.,Noodzaak voor langdurige veiligheidsmaatregelen voor advocaten en rechters.,Dit is vanwege de toename van aandacht en dreiging die naar deze beroepsgroepen uitgaat.
open_overheid,37,De moord op Derk Wiersum heeft geleid tot een verhoogde bewustwording van de risico's.,Noodzaak voor langdurige veiligheidsmaatregelen voor advocaten en rechters.,De aandacht voor bedreiging bij rechters en advocaten groeit vanwege ingrijpende gebeurtenissen in de afgelopen jaren.
open_overheid,37,Agressie en intimidatie onder togaberoepen.,Verandering in de werkcontext van advocaten en rechters door dreiging.,De verwachting is dat dit geen incident is maar een nieuwe realiteit waar rekening mee moet worden gehouden vanwege een toename aan zware rechtszaken.
open_overheid,37,Beveiligingsmaatregelen hebben gevolgen voor het psychosociaal welzijn van bedreigden.,Afname van werkplezier door beveiligingsmaatregelen.,Het proces rondom beveiliging heeft een negatieve invloed op zowel het professioneel als privé functioneren van een bedreigde persoon.
open_overheid,38,De aanpak van milieucriminaliteit is onvoldoende.,Milieucriminaliteit heeft ernstige gevolgen voor de fysieke en psychische gezondheid van de samenleving.,Milieucriminaliteit kent vele vormen die allemaal ernstige gevolgen hebben voor de samenleving.
open_overheid,38,De effectiviteit van de strafrechtketen is laag.,De aanpak van milieucriminaliteit is onvoldoende.,"Doorgaans gaat het om financieel gewin, is de pakkans klein en zijn de straffen laag."
open_overheid,38,Het VTH-stelsel voor het milieudomein functioneert niet goed.,De aanpak van milieucriminaliteit is onvoldoende.,De commissie Van Aartsen concludeerde dat het VTH-stelsel voor het milieudomein niet goed functioneert.
open_overheid,38,Milieucriminaliteit heeft ernstige gevolgen voor de fysieke en psychische gezondheid van de samenleving.,De effectiviteit van de strafrechtketen is laag.,Milieucriminaliteit kan leiden tot de aantasting van fysieke of psychische gezondheid.
open_overheid,42,De verspreiding van complottheorieën binnen anti-overheidsextremisme.,De mogelijkheid van extremistische handelingen voortkomend uit complottheorieën.,De verspreiding en normalisering van dergelijke theorieën kan aanleiding vormen voor het plegen van extremistische en zelfs terroristische handelingen.
open_overheid,42,De opkomst van rechts-extremistisch accelerationisme.,De mogelijkheid van aanslagen door accelerationisten.,"Hoewel accelerationistische aanslagen in Europa tot dusverre weinig zijn voorgekomen en accelerationisten zich vooral online uiten, maakt het inherent gewelddadige gedachtegoed een aanslag vanuit deze stroming voorstelbaar."
open_overheid,42,De terugkeer van Nederlandse uitreizigers uit conflictgebieden vormt een verhoogde terrorismedreiging.,De jihadistische beweging in Nederland vormt een belangrijke bron van terroristische dreiging.,Het blijft onwaarschijnlijk dat uitreizigers in groten getale op eigen gelegenheid terug zullen keren naar Nederland.
open_overheid,42,De invloed van salafisme op de islamitische gemeenschap.,De jihadistische beweging in Nederland vormt een belangrijke bron van terroristische dreiging.,De ontwikkeling van de beweging blijft echter onvoorspelbaar.
open_overheid,43,De Hazimi-beweging onderschatting door lokale overheden.,Radicalisering en extremistische uitingen door individuen.,Zoals reeds beschreven in Dreigingsbeeld Terrorisme Nederland (DTN) 45 gaan de volgelingen van de Saoedische geleerde Ahmed Umar al-Hazimi sneller over tot verkettering van andere moslims dan andere jihadisten.
open_overheid,43,Radicalisering en extremistische uitingen door individuen.,De rol van gemeenten in de aanpak van radicalisering.,"Het Rijk ondersteunt gemeenten actief met als doel ze te versterken in hun regierol richting partners, op een wijze die recht doet aan de lokale situatie."
open_overheid,54,Gebruik van Nederlandse servers voor cyberaanvallen.,Cyberaanvallen op Nederlandse instellingen.,"Daarnaast staat de Nederlandse digitale infrastructuur internationaal bekend als stabiel en robuust, deze kan door deelnemers aan het conflict misbruikt worden voor het uitvoeren van digitale aanvallen."
open_overheid,54,Inmenging van hackerscollectieven in het conflict.,Cyberaanvallen op Nederlandse instellingen.,De inmenging van deze groeperingen maakt het dreigingsbeeld onvoorspelbaarder.
open_overheid,54,Capaciteiten van de Russische federatie voor digitale aanvallen.,Cyberaanvallen op Nederlandse instellingen.,"Zoals in de jaarverslagen van de AIVD en de MIVD aangegeven, beschikt de Russische federatie over de capaciteiten en intenties om digitale aanvallen uit te voeren."
open_overheid,54,Nieuwe wiper malware die bestanden verwijdert.,Cyberaanvallen op Nederlandse instellingen.,Dit betreft met name nieuwe wiper malware die waargenomen is bij Oekraïense instellingen en bedrijven.
open_overheid,56,De ondermijning van Europese veiligheidsstructuren door Rusland.,De militaire dreiging van Rusland voor Nederland en Europa.,Rusland probeert de Europese veiligheidsstructuren ingrijpend te wijzigen door de NAVO en de EU te ondermijnen. Met dat doel voor ogen zet Rusland een verscheidenheid aan hybride middelen in om daarmee het democratische proces in het Westen te beïnvloeden.
open_overheid,56,De hybride dreiging van Rusland door middel van beïnvloeding van het democratische proces.,De militaire dreiging van Rusland voor Nederland en Europa.,Met dat doel voor ogen zet Rusland een verscheidenheid aan hybride middelen in om daarmee het democratische proces in het Westen te beïnvloeden.
open_overheid,56,De fysieke sabotage van vitale infrastructuur door statelijke actoren.,Digitale sabotage met grote impact op de Nederlandse samenleving.,"Van alle cyberdreigingen heeft digitale sabotage potentieel de grootste impact op de Nederlandse samenleving, omdat die bij uitstek kan leiden tot ernstige verstoringen van (de voorbereidingen voor) militaire operaties."
open_overheid,56,De militaire dreiging van Rusland voor Nederland en Europa.,Digitale sabotage met grote impact op de Nederlandse samenleving.,"De AIVD en de MIVD zagen in 2023 verschillende buitenlandse cyberoperaties, waaronder Russische en Chinese, die gericht waren tegen Europese en NAVO-bondgenootschappelijke doelwitten."
open_overheid,57,De online werving van nieuwe leden door accelerationistische netwerken kan toenemen.,Rechts-extremisme en -terrorisme,Voor Nederland kan de dreiging vanuit het accelerationisme op korte termijn toenemen door de geraffineerde online werving van nieuwe leden.
open_overheid,57,Rechts-extremisme en -terrorisme,Radicalisering en extremisme dragen bij aan toenemende polarisatie in Nederland.,"Radicalisering en extremisme op grond van extreemrechts gedachtegoed kennen een voedingsbodem in, en dragen ook bij aan een toenemende polarisatie in Nederland."
open_overheid,58,De militaire dreiging van Rusland voor Nederland.,De ondermijning van Europese veiligheidsstructuren door Rusland.,Rusland probeert de Europese veiligheidsstructuren ingrijpend te wijzigen door de NAVO en de EU te ondermijnen.
open_overheid,58,De militaire dreiging van Rusland voor Nederland.,De hybride dreiging van Rusland door middel van beïnvloeding van het democratische proces.,Met dat doel voor ogen zet Rusland een verscheidenheid aan hybride middelen in om daarmee het democratische proces in het Westen te beïnvloeden.
open_overheid,58,De hybride dreiging van Rusland door middel van beïnvloeding van het democratische proces.,De militaire dreiging van Rusland voor Nederland.,de grootschalige Russische invasie van Oekraïne aantoont dat dreigingen kunnen omslaan in militair geweld met verstrekkende gevolgen
open_overheid,58,De groeiende hybride dreiging van China op het gebied van spionage.,De impact van geopolitieke spanningen op vitale infrastructuur.,"Specifiek zien we dat de verschillende ontwikkelingen op het gebied van geopolitieke spanningen, de energietransitie en strategische afhankelijkheden impact kunnen hebben op de continuïteit en beschikbaarheid van vitale processen."
open_overheid,58,De Chinese cybersabotagecampagne VOLT TYPHOON.,Digitale sabotage met grote impact op de Nederlandse samenleving.,Deze is gericht op prepositionering in Amerikaanse militaire en civiele vitale infrastructuur om daarmee inzetopties te creëren voor tijdens een gewapend conflict.
open_overheid,58,De hybride dreiging van Rusland door middel van beïnvloeding van het democratische proces.,Verkrijging van unieke en strategische Nederlandse kennis en technologie door Rusland en China.,"Rusland en China hebben hun economische, politieke en militaire samenwerking in 2023 voortgezet en verder geïntensiveerd."
open_overheid,59,Verhoogde dreiging van een agressiever Rusland met nucleaire retoriek.,Hybride dreigingen die de nationale veiligheid ondermijnen.,"Daarnaast is een assertiever China zichtbaar, dat de internationale rechtsorde in zijn voordeel wil veranderen, en een toenemende (geo)politisering van de (wereld)economie waarbij economische instrumenten als machtsmiddel worden ingezet."
open_overheid,59,Hybride dreigingen die de nationale veiligheid ondermijnen.,Ongewenste buitenlandse inmenging in democratische processen.,Ongewenste buitenlandse inmenging in diasporagemeenschappen onverminderd aanwezig.
open_overheid,59,Hybride dreigingen die de nationale veiligheid ondermijnen.,"Militaire intimidatie, spionage en sabotage door statelijke actoren.","voorbeelden hiervan zijn militaire intimidatie, spionage en sabotage, cyberaanvallen, desinformatiecampagnes, ongewenste buitenlandse inmenging in diasporagemeenschappen, kennisdiefstal of de inzet van economische instrumenten."
open_overheid,59,Hybride dreigingen die de nationale veiligheid ondermijnen.,Diefstal en weglekken van kennis door buitenlandse actoren.,"voorbeelden hiervan zijn militaire intimidatie, spionage en sabotage, cyberaanvallen, desinformatiecampagnes, ongewenste buitenlandse inmenging in diasporagemeenschappen, kennisdiefstal of de inzet van economische instrumenten."
open_overheid,61,Competitie tussen grootmachten,Erosie van multilaterale veiligheidsorganisaties,"De trans-Atlantische band tussen Europa en de VS blijft een belangrijke pijler van de wereldpolitiek en van het Koninkrijk, maar een gevolg van de toenemende Sino-Amerikaanse rivaliteit is dat de strategische focus van de VS zich structureel van Europa naar Azië verlegt."
open_overheid,61,Russische agressie en instabiliteit in Oekraïne,Veranderingen in de Europese veiligheidsarchitectuur,Door deze Russische actie is oorlog terug op het Europese continent en zijn er significante verschuivingen zichtbaar in de Europese veiligheidsarchitectuur.
open_overheid,61,Competitie tussen grootmachten,Instabiliteit in de internationale rechtsorde,"Dit ontwricht mondiale handels- en investeringsstromen, doet afbreuk aan de culturele en wetenschappelijke relaties, leidt tot erosie van de multilaterale veiligheidsorganisaties en de internationale rechtsorde."
open_overheid,61,Competitie tussen grootmachten,Verlies van strategische focus van de VS op Europa,Een gevolg van de toenemende Sino-Amerikaanse rivaliteit is dat de strategische focus van de VS zich structureel van Europa naar Azië verlegt.
open_overheid,62,De geopolitieke situatie is gespannen en gekenmerkt door multipolariteit en concurrentie.,"Spionage, verstoring en sabotage zijn de voornaamste statelijke dreigingen.","Verschillende landen proberen hun wereldwijde invloed te vergroten, met toenemende spanningen tussen mogendheden tot gevolg."
open_overheid,62,"Spionage, verstoring en sabotage zijn de voornaamste statelijke dreigingen.",De continuïteit van vitale processen kan bedreigd worden door digitale aanvallen.,"Dit heeft mogelijke gevolgen voor de economie, nationale veiligheid en democratische rechtsorde."
open_overheid,62,Digitale middelen worden ingezet door staten om invloed te vergroten.,De integriteit van informatie en kennis kan ondermijnd worden.,Daarnaast kan middels spionage en sabotage de integriteit van informatie en kennis worden ondermijnd en (strategische) afhankelijkheid van andere staten worden gecreëerd.
open_overheid,62,"Spionage, verstoring en sabotage zijn de voornaamste statelijke dreigingen.",Strategische afhankelijkheden kunnen ontstaan door buitenlandse inmenging.,Daarmee is de continuïteit van vitale processen in het geding en dreigt het weglekken van kennis en vertrouwelijke of gevoelige informatie.
open_overheid,62,Nederland is een aantrekkelijk doelwit voor digitale aanvallen.,Zorgen onder Nederlanders over digitale aanvallen zijn toegenomen.,Vier op de tien Nederlanders zegt zich dit jaar weleens zorgen te maken over een digitale aanval van een ander land op Nederland.
open_overheid,62,Multi-domeinbedreigingen zijn zichtbaarder aanwezig.,Cyber is een volwaardig domein van militair optreden.,Cyber is een volwaardig domein van militair optreden.
open_overheid,62,Multi-domeinbedreigingen zijn zichtbaarder aanwezig.,Hybride oorlogvoering wordt meer onderdeel van statelijke activiteiten.,Hybride oorlogvoering – een combinatie van traditionele militaire aanvallen en cyberaanvallen – wordt meer en meer onderdeel van statelijke activiteiten.
open_overheid,63,De openheid van de samenleving biedt ruimte voor kwaadwillende statelijke actoren.,De beïnvloeding van besluitvorming en publieke opinie door staten.,"Het is een ongemakkelijke paradox dat de vrijheden die deze openheid garanderen, kwaadwillende statelijke actoren ook de ruimte bieden om activiteiten te ondernemen die onze nationale veiligheid ondermijnen en daarmee onze vrijheden aantasten."
open_overheid,63,De heropleving van machtspolitieke concurrentie tussen staten.,De toenemende digitale spionage door staten.,"Daarnaast vindt er een heropleving van machtspolitieke concurrentie tussen staten plaats, die verschuivingen binnen het geopolitieke speelveld teweeg brengt."
open_overheid,63,De heropleving van machtspolitieke concurrentie tussen staten.,De heimelijke verwerving van Nederlandse technologie en bedrijven.,"Door globalisering is sprake van groeiende economische interactie, internationalisering van arbeidsmarkten en productieprocessen en liberalisering van het vestigings- en investeringsbeleid."
open_overheid,63,De toenemende digitale spionage door staten.,De digitale sabotage van vitale infrastructuur.,Staten proberen daarbij op steeds assertievere wijze hun eigen belangen te behartigen waardoor bestaande verhoudingen veranderen.
open_overheid,64,Ongewenste buitenlandse inmenging gericht op diaspora.,Ondergraving van de democratische rechtsstaat door statelijke actoren.,Het tweede accent van de aanpak richt zich op het tegengaan van het ondermijnen van de democratische rechtsstaat door statelijke actoren.
open_overheid,64,Verspreiding van desinformatie met als doel de democratische rechtsorde te ondermijnen.,Ondergraving van de democratische rechtsstaat door statelijke actoren.,De verspreiding van desinformatie met als doel de democratische rechtsorde te ondermijnen en te destabiliseren is een reële dreiging.
open_overheid,64,Heimelijke beïnvloeding van de publieke opinie door statelijke actoren.,Ondergraving van de democratische rechtsstaat door statelijke actoren.,De inzet van het kabinet is daarbij met name gericht op het tegengaan van heimelijke beïnvloeding van de publieke opinie door statelijke actoren.
open_overheid,64,Desinformatiecampagnes die de democratische processen beïnvloeden.,Ondergraving van de democratische rechtsstaat door statelijke actoren.,"Acties van statelijke actoren kunnen schade toebrengen aan de politieke en bestuurlijke integriteit wanneer deze onafhankelijke volksvertegenwoordiging, besluitvorming of rechtspraak compromitteert."
open_overheid,65,De internationale veiligheidssituatie is verslechterd.,Nederland kan direct betrokken raken bij een gewapend conflict.,De internationale veiligheidssituatie is de afgelopen jaren sterk verslechterd en dit raakt Nederland. De I&V-diensten geven aan dat als gevolg van de Russische oorlog in Oekraïne het voor het eerst in lange tijd reëel is dat Nederland via de collectieve verdedigingsclausule in het NAVOverdrag (“artikel 5”) direct betrokken raakt bij een grootschalig gewapend conflict.
open_overheid,65,De weerbaarheid van de maatschappij is onvoldoende.,Er is een noodzaak voor aanvullende kabinetsinzet.,"Hoewel dit een stap in de goede richting is, is het in het licht van een mogelijk militair en hybride dreigingsscenario niet voldoende en is er aanvullende kabinetsinzet noodzakelijk."
open_overheid,65,Er is een noodzaak voor aanvullende kabinetsinzet.,De civiele en militaire paraatheid van de EU moet versterkt worden.,"Deze ontwikkelingen maken het noodzakelijk om de weerbaarheid van onze samenleving te verhogen, zoals reeds gesteld in het regeerprogramma."
open_overheid,65,Er is een noodzaak voor aanvullende kabinetsinzet.,De bescherming van vitale processen in de maatschappij is noodzakelijk.,"Daarom zijn adequate voorbereidingen en versterking van de weerbaarheid van overheid, bedrijven en burgers nodig."
open_overheid,65,De weerbaarheid van de maatschappij is onvoldoende.,Een parate en veerkrachtige samenleving is vereist.,"Deze ontwikkelingen maken het noodzakelijk om de weerbaarheid van onze samenleving te verhogen, zoals reeds gesteld in het regeerprogramma."
open_overheid,65,De weerbaarheid van de maatschappij is onvoldoende.,De economie moet weerbaar zijn.,"Daarom zijn adequate voorbereidingen en versterking van de weerbaarheid van overheid, bedrijven en burgers nodig."
open_overheid,65,Er is behoefte aan meer bewustwording over dreigingen.,Er is een gebrek aan informatie over dreigingen en gevolgen voor Nederland.,Activerende publiekscommunicatie met handelingsperspectief.
open_overheid,67,Een hack bij KPN heeft geleid tot toegang tot servers en klantinformatie.,De hack heeft mogelijk gevolgen voor de routering van internetverkeer.,Aangezien via deze routering ook de Voice over IP dienstverlening loopt en daarmee bijvoorbeeld ook de 112 oproepen van klanten via VOIP ... werd de dreiging serieus genomen en zijn passende maatregelen genomen.
open_overheid,67,Een hack bij KPN heeft geleid tot toegang tot servers en klantinformatie.,"De hack kan invloed hebben op de continuïteit van vitale infrastructuur, zoals 112 oproepen.",KPN heeft ook rechten gehad op de DNS (Domain Name Server) systemen en heeft gebruikersrechten gehad op 1 van de routers. Daarmee had hij tijdelijk de routering van het internetverkeer van de consumentenklanten van KPN kunnen beïnvloeden.
open_overheid,69,Oorlog tussen Israël en Hamas.,Toegenomen dreiging richting religieuze gemeenschappen en gebouwen.,een toegenomen dreiging in de richting van religieuze gemeenschappen en gebouwen ten gevolge van onder andere internationale conflicten.
open_overheid,70,Accelerationisme vormt een rechts-extremistische geweldsdreiging voor de nationale veiligheid.,Rechts-extremistisch gedachtengoed wordt breed verspreid.,de voornaamste rechts-terroristische gewelddreiging voortkomt uit het accelerationisme.
open_overheid,70,Rechts-extremistisch gedachtengoed wordt breed verspreid.,De normalisering van racistisch gedachtengoed is onacceptabel.,"Het is zorgelijk en zeer kwalijk als rechtsextremistisch gedachtengoed, zoals de omvolkingstheorie, breed verspreid wordt en het is onacceptabel als getracht wordt om een racistisch gedachtengoed te normaliseren."
open_overheid,71,Gebruik van CBRN-middelen door niet-statelijke actoren.,Proliferatie van massavernietigingswapens naar niet-statelijke actoren.,Resolutie 1540 merkt de proliferatie van massavernietigingswapens en hun overbrengingsmiddelen naar niet-statelijke actoren aan als een bedreiging voor de internationale vrede en veiligheid.
open_overheid,71,Dreiging van aanslagen met chemische wapens.,Gebruik van CBRN-middelen door niet-statelijke actoren.,De heer van Kappen (VVD) heeft toen de zorg van zijn fractie uitgesproken over de dreiging van het gebruik van CBRN middelen door niet-statelijke actoren.
